model_id,model_type,activation_function,optimizer,criterion,learning_rate,beta1,beta2,num_epochs,time_minutes,learning_rate_adam
1680,MLP4,relu,Muon,MSELoss,0.068,0.95,,500,0.39,0.0003
1681,MLP4,relu,Muon,MSELoss,0.0681,0.95,,500,0.39,0.0003
1682,MLP4,relu,Muon,MSELoss,0.0682,0.95,,500,0.29,0.0003
1683,MLP4,relu,Muon,MSELoss,0.0683,0.95,,500,0.29,0.0003
1684,MLP4,relu,Muon,MSELoss,0.0684,0.95,,500,0.29,0.0003
1685,MLP4,relu,Muon,MSELoss,0.0685,0.95,,500,0.29,0.0003
1686,MLP4,relu,Muon,MSELoss,0.0686,0.95,,500,0.36,0.0003
1687,MLP4,relu,Muon,MSELoss,0.0687,0.95,,500,0.3,0.0003
1688,MLP4,relu,Muon,MSELoss,0.0688,0.95,,500,0.29,0.0003
1689,MLP4,relu,Muon,MSELoss,0.0689,0.95,,500,0.39,0.0003
1690,MLP4,relu,Muon,MSELoss,0.069,0.95,,500,0.37,0.0003
1691,MLP4,relu,Muon,MSELoss,0.0691,0.95,,500,0.39,0.0003
1692,MLP4,relu,Muon,MSELoss,0.0692,0.95,,500,0.29,0.0003
1693,MLP4,relu,Muon,MSELoss,0.0693,0.95,,500,0.38,0.0003
1694,MLP4,relu,Muon,MSELoss,0.0694,0.95,,500,0.3,0.0003
1695,MLP4,relu,Muon,MSELoss,0.0695,0.95,,500,0.29,0.0003
1696,MLP4,relu,Muon,MSELoss,0.0696,0.95,,500,0.3,0.0003
1697,MLP4,relu,Muon,MSELoss,0.0697,0.95,,500,0.4,0.0003
1698,MLP4,relu,Muon,MSELoss,0.0698,0.95,,500,0.39,0.0003
1699,MLP4,relu,Muon,MSELoss,0.0699,0.95,,500,0.34,0.0003
1700,MLP4,relu,Muon,MSELoss,0.07,0.95,,500,0.29,0.0003
1701,MLP4,relu,Muon,MSELoss,0.0701,0.95,,500,0.28,0.0003
1702,MLP4,relu,Muon,MSELoss,0.0702,0.95,,500,0.29,0.0003
1703,MLP4,relu,Muon,MSELoss,0.0703,0.95,,500,0.29,0.0003
1704,MLP4,relu,Muon,MSELoss,0.0704,0.95,,500,0.29,0.0003
1705,MLP4,relu,Muon,MSELoss,0.0705,0.95,,500,0.29,0.0003
1706,MLP4,relu,Muon,MSELoss,0.0706,0.95,,500,0.29,0.0003
1707,MLP4,relu,Muon,MSELoss,0.0707,0.95,,500,0.29,0.0003
1708,MLP4,relu,Muon,MSELoss,0.0708,0.95,,500,0.35,0.0003
1709,MLP4,relu,Muon,MSELoss,0.0709,0.95,,500,0.39,0.0003
1710,MLP4,relu,Muon,MSELoss,0.071,0.95,,500,0.39,0.0003
1711,MLP4,relu,Muon,MSELoss,0.0711,0.95,,500,0.37,0.0003
1712,MLP4,relu,Muon,MSELoss,0.0712,0.95,,500,0.29,0.0003
1713,MLP4,relu,Muon,MSELoss,0.0713,0.95,,500,0.29,0.0003
1714,MLP4,relu,Muon,MSELoss,0.0714,0.95,,500,0.29,0.0003
1715,MLP4,relu,Muon,MSELoss,0.0715,0.95,,500,0.3,0.0003
1716,MLP4,relu,Muon,MSELoss,0.0716,0.95,,500,0.28,0.0003
1717,MLP4,relu,Muon,MSELoss,0.0717,0.95,,500,0.29,0.0003
1718,MLP4,relu,Muon,MSELoss,0.0718,0.95,,500,0.39,0.0003
1719,MLP4,relu,Muon,MSELoss,0.0719,0.95,,500,0.31,0.0003
1720,MLP4,relu,Muon,MSELoss,0.072,0.95,,500,0.29,0.0003
1721,MLP4,relu,Muon,MSELoss,0.0721,0.95,,500,0.29,0.0003
1722,MLP4,relu,Muon,MSELoss,0.0722,0.95,,500,0.29,0.0003
1723,MLP4,relu,Muon,MSELoss,0.0723,0.95,,500,0.35,0.0003
1724,MLP4,relu,Muon,MSELoss,0.0724,0.95,,500,0.3,0.0003
1725,MLP4,relu,Muon,MSELoss,0.0725,0.95,,500,0.29,0.0003
1726,MLP4,relu,Muon,MSELoss,0.0726,0.95,,500,0.29,0.0003
1727,MLP4,relu,Muon,MSELoss,0.0727,0.95,,500,0.28,0.0003
1728,MLP4,relu,Muon,MSELoss,0.0728,0.95,,500,0.3,0.0003
1729,MLP4,relu,Muon,MSELoss,0.0729,0.95,,500,0.3,0.0003
1730,MLP4,relu,Muon,MSELoss,0.073,0.95,,500,0.34,0.0003
1731,MLP4,relu,Muon,MSELoss,0.0731,0.95,,500,0.29,0.0003
1732,MLP4,relu,Muon,MSELoss,0.0732,0.95,,500,0.29,0.0003
1733,MLP4,relu,Muon,MSELoss,0.0733,0.95,,500,0.32,0.0003
1734,MLP4,relu,Muon,MSELoss,0.0734,0.95,,500,0.39,0.0003
1735,MLP4,relu,Muon,MSELoss,0.0735,0.95,,500,0.39,0.0003
1736,MLP4,relu,Muon,MSELoss,0.0736,0.95,,500,0.39,0.0003
1737,MLP4,relu,Muon,MSELoss,0.0737,0.95,,500,0.31,0.0003
1738,MLP4,relu,Muon,MSELoss,0.0738,0.95,,500,0.32,0.0003
1739,MLP4,relu,Muon,MSELoss,0.0739,0.95,,500,0.4,0.0003
1740,MLP4,relu,Muon,MSELoss,0.074,0.95,,500,0.29,0.0003
1741,MLP4,relu,Muon,MSELoss,0.0741,0.95,,500,0.3,0.0003
1742,MLP4,relu,Muon,MSELoss,0.0742,0.95,,500,0.35,0.0003
1743,MLP4,relu,Muon,MSELoss,0.0743,0.95,,500,0.36,0.0003
1744,MLP4,relu,Muon,MSELoss,0.0744,0.95,,500,0.28,0.0003
1745,MLP4,relu,Muon,MSELoss,0.0745,0.95,,500,0.3,0.0003
1746,MLP4,relu,Muon,MSELoss,0.0746,0.95,,500,0.32,0.0003
1747,MLP4,relu,Muon,MSELoss,0.0747,0.95,,500,0.39,0.0003
1748,MLP4,relu,Muon,MSELoss,0.0748,0.95,,500,0.39,0.0003
1749,MLP4,relu,Muon,MSELoss,0.0749,0.95,,500,0.29,0.0003
1750,MLP4,relu,Muon,MSELoss,0.075,0.95,,500,0.29,0.0003
1751,MLP4,relu,Muon,MSELoss,0.0751,0.95,,500,0.29,0.0003
1752,MLP4,relu,Muon,MSELoss,0.0752,0.95,,500,0.35,0.0003
1753,MLP4,relu,Muon,MSELoss,0.0753,0.95,,500,0.3,0.0003
1754,MLP4,relu,Muon,MSELoss,0.0754,0.95,,500,0.29,0.0003
1755,MLP4,relu,Muon,MSELoss,0.0755,0.95,,500,0.29,0.0003
1756,MLP4,relu,Muon,MSELoss,0.0756,0.95,,500,0.29,0.0003
1757,MLP4,relu,Muon,MSELoss,0.0757,0.95,,500,0.29,0.0003
1758,MLP4,relu,Muon,MSELoss,0.0758,0.95,,500,0.3,0.0003
1759,MLP4,relu,Muon,MSELoss,0.0759,0.95,,500,0.29,0.0003
1760,MLP4,relu,Muon,MSELoss,0.076,0.95,,500,0.3,0.0003
1761,MLP4,relu,Muon,MSELoss,0.0761,0.95,,500,0.37,0.0003
1762,MLP4,relu,Muon,MSELoss,0.0762,0.95,,500,0.39,0.0003
1763,MLP4,relu,Muon,MSELoss,0.0763,0.95,,500,0.39,0.0003
1764,MLP4,relu,Muon,MSELoss,0.0764,0.95,,500,0.35,0.0003
1765,MLP4,relu,Muon,MSELoss,0.0765,0.95,,500,0.29,0.0003
1766,MLP4,relu,Muon,MSELoss,0.0766,0.95,,500,0.29,0.0003
1767,MLP4,relu,Muon,MSELoss,0.0767,0.95,,500,0.29,0.0003
1768,MLP4,relu,Muon,MSELoss,0.0768,0.95,,500,0.38,0.0003
1769,MLP4,relu,Muon,MSELoss,0.0769,0.95,,500,0.39,0.0003
1770,MLP4,relu,Muon,MSELoss,0.077,0.95,,500,0.36,0.0003
1771,MLP4,relu,Muon,MSELoss,0.0771,0.95,,500,0.29,0.0003
1772,MLP4,relu,Muon,MSELoss,0.0772,0.95,,500,0.3,0.0003
1773,MLP4,relu,Muon,MSELoss,0.0773,0.95,,500,0.29,0.0003
1774,MLP4,relu,Muon,MSELoss,0.0774,0.95,,500,0.36,0.0003
1775,MLP4,relu,Muon,MSELoss,0.0775,0.95,,500,0.29,0.0003
1776,MLP4,relu,Muon,MSELoss,0.0776,0.95,,500,0.29,0.0003
1777,MLP4,relu,Muon,MSELoss,0.0777,0.95,,500,0.29,0.0003
1778,MLP4,relu,Muon,MSELoss,0.0778,0.95,,500,0.29,0.0003
1779,MLP4,relu,Muon,MSELoss,0.0779,0.95,,500,0.38,0.0003
1780,MLP4,relu,Muon,MSELoss,0.078,0.95,,500,0.39,0.0003
1781,MLP4,relu,Muon,MSELoss,0.0781,0.95,,500,0.38,0.0003
1782,MLP4,relu,Muon,MSELoss,0.0782,0.95,,500,0.31,0.0003
1783,MLP4,relu,Muon,MSELoss,0.0783,0.95,,500,0.3,0.0003
1784,MLP4,relu,Muon,MSELoss,0.0784,0.95,,500,0.3,0.0003
1785,MLP4,relu,Muon,MSELoss,0.0785,0.95,,500,0.29,0.0003
1786,MLP4,relu,Muon,MSELoss,0.0786,0.95,,500,0.29,0.0003
1787,MLP4,relu,Muon,MSELoss,0.0787,0.95,,500,0.29,0.0003
1788,MLP4,relu,Muon,MSELoss,0.0788,0.95,,500,0.29,0.0003
1789,MLP4,relu,Muon,MSELoss,0.0789,0.95,,500,0.29,0.0003
1790,MLP4,relu,Muon,MSELoss,0.079,0.95,,500,0.3,0.0003
1791,MLP4,relu,Muon,MSELoss,0.0791,0.95,,500,0.39,0.0003
1792,MLP4,relu,Muon,MSELoss,0.0792,0.95,,500,0.29,0.0003
1793,MLP4,relu,Muon,MSELoss,0.0793,0.95,,500,0.3,0.0003
1794,MLP4,relu,Muon,MSELoss,0.0794,0.95,,500,0.29,0.0003
1795,MLP4,relu,Muon,MSELoss,0.0795,0.95,,500,0.29,0.0003
1796,MLP4,relu,Muon,MSELoss,0.0796,0.95,,500,0.29,0.0003
1797,MLP4,relu,Muon,MSELoss,0.0797,0.95,,500,0.3,0.0003
1798,MLP4,relu,Muon,MSELoss,0.0798,0.95,,500,0.3,0.0003
1799,MLP4,relu,Muon,MSELoss,0.0799,0.95,,500,0.3,0.0003
1800,MLP4,relu,Muon,MSELoss,0.08,0.95,,500,0.29,0.0003
1801,MLP4,relu,Muon,MSELoss,0.0801,0.95,,500,0.39,0.0003
1802,MLP4,relu,Muon,MSELoss,0.0802,0.95,,500,0.39,0.0003
1803,MLP4,relu,Muon,MSELoss,0.0803,0.95,,500,0.38,0.0003
1804,MLP4,relu,Muon,MSELoss,0.0804,0.95,,500,0.39,0.0003
1805,MLP4,relu,Muon,MSELoss,0.0805,0.95,,500,0.38,0.0003
1806,MLP4,relu,Muon,MSELoss,0.0806,0.95,,500,0.38,0.0003
1807,MLP4,relu,Muon,MSELoss,0.0807,0.95,,500,0.29,0.0003
1808,MLP4,relu,Muon,MSELoss,0.0808,0.95,,500,0.29,0.0003
1809,MLP4,relu,Muon,MSELoss,0.0809,0.95,,500,0.3,0.0003
1810,MLP4,relu,Muon,MSELoss,0.081,0.95,,500,0.29,0.0003
1811,MLP4,relu,Muon,MSELoss,0.0811,0.95,,500,0.3,0.0003
1812,MLP4,relu,Muon,MSELoss,0.0812,0.95,,500,0.37,0.0003
1813,MLP4,relu,Muon,MSELoss,0.0813,0.95,,500,0.38,0.0003
1814,MLP4,relu,Muon,MSELoss,0.0814,0.95,,500,0.39,0.0003
1815,MLP4,relu,Muon,MSELoss,0.0815,0.95,,500,0.29,0.0003
1816,MLP4,relu,Muon,MSELoss,0.0816,0.95,,500,0.28,0.0003
1817,MLP4,relu,Muon,MSELoss,0.0817,0.95,,500,0.29,0.0003
1818,MLP4,relu,Muon,MSELoss,0.0818,0.95,,500,0.29,0.0003
1819,MLP4,relu,Muon,MSELoss,0.0819,0.95,,500,0.32,0.0003
1820,MLP4,relu,Muon,MSELoss,0.082,0.95,,500,0.29,0.0003
1821,MLP4,relu,Muon,MSELoss,0.0821,0.95,,500,0.29,0.0003
1822,MLP4,relu,Muon,MSELoss,0.0822,0.95,,500,0.29,0.0003
1823,MLP4,relu,Muon,MSELoss,0.0823,0.95,,500,0.29,0.0003
1824,MLP4,relu,Muon,MSELoss,0.0824,0.95,,500,0.29,0.0003
1825,MLP4,relu,Muon,MSELoss,0.0825,0.95,,500,0.29,0.0003
1826,MLP4,relu,Muon,MSELoss,0.0826,0.95,,500,0.29,0.0003
1827,MLP4,relu,Muon,MSELoss,0.0827,0.95,,500,0.31,0.0003
1828,MLP4,relu,Muon,MSELoss,0.0828,0.95,,500,0.37,0.0003
1829,MLP4,relu,Muon,MSELoss,0.0829,0.95,,500,0.39,0.0003
1830,MLP4,relu,Muon,MSELoss,0.083,0.95,,500,0.35,0.0003
1831,MLP4,relu,Muon,MSELoss,0.0831,0.95,,500,0.29,0.0003
1832,MLP4,relu,Muon,MSELoss,0.0832,0.95,,500,0.29,0.0003
1833,MLP4,relu,Muon,MSELoss,0.0833,0.95,,500,0.29,0.0003
1834,MLP4,relu,Muon,MSELoss,0.0834,0.95,,500,0.29,0.0003
1835,MLP4,relu,Muon,MSELoss,0.0835,0.95,,500,0.29,0.0003
1836,MLP4,relu,Muon,MSELoss,0.0836,0.95,,500,0.29,0.0003
1837,MLP4,relu,Muon,MSELoss,0.0837,0.95,,500,0.3,0.0003
1838,MLP4,relu,Muon,MSELoss,0.0838,0.95,,500,0.29,0.0003
1839,MLP4,relu,Muon,MSELoss,0.0839,0.95,,500,0.28,0.0003
1840,MLP4,relu,Muon,MSELoss,0.084,0.95,,500,0.28,0.0003
1841,MLP4,relu,Muon,MSELoss,0.0841,0.95,,500,0.28,0.0003
1842,MLP4,relu,Muon,MSELoss,0.0842,0.95,,500,0.29,0.0003
1843,MLP4,relu,Muon,MSELoss,0.0843,0.95,,500,0.29,0.0003
1844,MLP4,relu,Muon,MSELoss,0.0844,0.95,,500,0.29,0.0003
1845,MLP4,relu,Muon,MSELoss,0.0845,0.95,,500,0.29,0.0003
1846,MLP4,relu,Muon,MSELoss,0.0846,0.95,,500,0.29,0.0003
1847,MLP4,relu,Muon,MSELoss,0.0847,0.95,,500,0.29,0.0003
1848,MLP4,relu,Muon,MSELoss,0.0848,0.95,,500,0.29,0.0003
1849,MLP4,relu,Muon,MSELoss,0.0849,0.95,,500,0.29,0.0003
1850,MLP4,relu,Muon,MSELoss,0.085,0.95,,500,0.3,0.0003
1851,MLP4,relu,Muon,MSELoss,0.0851,0.95,,500,0.29,0.0003
1852,MLP4,relu,Muon,MSELoss,0.0852,0.95,,500,0.3,0.0003
1853,MLP4,relu,Muon,MSELoss,0.0853,0.95,,500,0.29,0.0003
1854,MLP4,relu,Muon,MSELoss,0.0854,0.95,,500,0.29,0.0003
1855,MLP4,relu,Muon,MSELoss,0.0855,0.95,,500,0.28,0.0003
1856,MLP4,relu,Muon,MSELoss,0.0856,0.95,,500,0.29,0.0003
1857,MLP4,relu,Muon,MSELoss,0.0857,0.95,,500,0.29,0.0003
1858,MLP4,relu,Muon,MSELoss,0.0858,0.95,,500,0.31,0.0003
1859,MLP4,relu,Muon,MSELoss,0.0859,0.95,,500,0.38,0.0003
1860,MLP4,relu,Muon,MSELoss,0.086,0.95,,500,0.39,0.0003
1861,MLP4,relu,Muon,MSELoss,0.0861,0.95,,500,0.39,0.0003
1862,MLP4,relu,Muon,MSELoss,0.0862,0.95,,500,0.37,0.0003
1863,MLP4,relu,Muon,MSELoss,0.0863,0.95,,500,0.28,0.0003
1864,MLP4,relu,Muon,MSELoss,0.0864,0.95,,500,0.3,0.0003
1865,MLP4,relu,Muon,MSELoss,0.0865,0.95,,500,0.3,0.0003
1866,MLP4,relu,Muon,MSELoss,0.0866,0.95,,500,0.29,0.0003
1867,MLP4,relu,Muon,MSELoss,0.0867,0.95,,500,0.29,0.0003
1868,MLP4,relu,Muon,MSELoss,0.0868,0.95,,500,0.3,0.0003
1869,MLP4,relu,Muon,MSELoss,0.0869,0.95,,500,0.3,0.0003
1870,MLP4,relu,Muon,MSELoss,0.087,0.95,,500,0.29,0.0003
1871,MLP4,relu,Muon,MSELoss,0.0871,0.95,,500,0.37,0.0003
1872,MLP4,relu,Muon,MSELoss,0.0872,0.95,,500,0.28,0.0003
1873,MLP4,relu,Muon,MSELoss,0.0873,0.95,,500,0.3,0.0003
1874,MLP4,relu,Muon,MSELoss,0.0874,0.95,,500,0.33,0.0003
1875,MLP4,relu,Muon,MSELoss,0.0875,0.95,,500,0.38,0.0003
1876,MLP4,relu,Muon,MSELoss,0.0876,0.95,,500,0.38,0.0003
1877,MLP4,relu,Muon,MSELoss,0.0877,0.95,,500,0.37,0.0003
1878,MLP4,relu,Muon,MSELoss,0.0878,0.95,,500,0.39,0.0003
1879,MLP4,relu,Muon,MSELoss,0.0879,0.95,,500,0.39,0.0003
1880,MLP4,relu,Muon,MSELoss,0.088,0.95,,500,0.39,0.0003
1881,MLP4,relu,Muon,MSELoss,0.0881,0.95,,500,0.29,0.0003
1882,MLP4,relu,Muon,MSELoss,0.0882,0.95,,500,0.29,0.0003
1883,MLP4,relu,Muon,MSELoss,0.0883,0.95,,500,0.29,0.0003
1884,MLP4,relu,Muon,MSELoss,0.0884,0.95,,500,0.3,0.0003
1885,MLP4,relu,Muon,MSELoss,0.0885,0.95,,500,0.3,0.0003
1886,MLP4,relu,Muon,MSELoss,0.0886,0.95,,500,0.29,0.0003
1887,MLP4,relu,Muon,MSELoss,0.0887,0.95,,500,0.29,0.0003
1888,MLP4,relu,Muon,MSELoss,0.0888,0.95,,500,0.29,0.0003
1889,MLP4,relu,Muon,MSELoss,0.0889,0.95,,500,0.3,0.0003
1890,MLP4,relu,Muon,MSELoss,0.089,0.95,,500,0.29,0.0003
1891,MLP4,relu,Muon,MSELoss,0.0891,0.95,,500,0.29,0.0003
1892,MLP4,relu,Muon,MSELoss,0.0892,0.95,,500,0.29,0.0003
1893,MLP4,relu,Muon,MSELoss,0.0893,0.95,,500,0.29,0.0003
1894,MLP4,relu,Muon,MSELoss,0.0894,0.95,,500,0.28,0.0003
1895,MLP4,relu,Muon,MSELoss,0.0895,0.95,,500,0.38,0.0003
1896,MLP4,relu,Muon,MSELoss,0.0896,0.95,,500,0.3,0.0003
1897,MLP4,relu,Muon,MSELoss,0.0897,0.95,,500,0.3,0.0003
1898,MLP4,relu,Muon,MSELoss,0.0898,0.95,,500,0.29,0.0003
1899,MLP4,relu,Muon,MSELoss,0.0899,0.95,,500,0.29,0.0003
1900,MLP4,relu,Muon,MSELoss,0.09,0.95,,500,0.28,0.0003
1901,MLP4,relu,Muon,MSELoss,0.0901,0.95,,500,0.35,0.0003
1902,MLP4,relu,Muon,MSELoss,0.0902,0.95,,500,0.37,0.0003
1903,MLP4,relu,Muon,MSELoss,0.0903,0.95,,500,0.34,0.0003
1904,MLP4,relu,Muon,MSELoss,0.0904,0.95,,500,0.34,0.0003
1905,MLP4,relu,Muon,MSELoss,0.0905,0.95,,500,0.29,0.0003
1906,MLP4,relu,Muon,MSELoss,0.0906,0.95,,500,0.29,0.0003
1907,MLP4,relu,Muon,MSELoss,0.0907,0.95,,500,0.29,0.0003
1908,MLP4,relu,Muon,MSELoss,0.0908,0.95,,500,0.3,0.0003
1909,MLP4,relu,Muon,MSELoss,0.0909,0.95,,500,0.29,0.0003
1910,MLP4,relu,Muon,MSELoss,0.091,0.95,,500,0.3,0.0003
1911,MLP4,relu,Muon,MSELoss,0.0911,0.95,,500,0.29,0.0003
1912,MLP4,relu,Muon,MSELoss,0.0912,0.95,,500,0.3,0.0003
1913,MLP4,relu,Muon,MSELoss,0.0913,0.95,,500,0.29,0.0003
1914,MLP4,relu,Muon,MSELoss,0.0914,0.95,,500,0.29,0.0003
1915,MLP4,relu,Muon,MSELoss,0.0915,0.95,,500,0.3,0.0003
1916,MLP4,relu,Muon,MSELoss,0.0916,0.95,,500,0.29,0.0003
1917,MLP4,relu,Muon,MSELoss,0.0917,0.95,,500,0.3,0.0003
1918,MLP4,relu,Muon,MSELoss,0.0918,0.95,,500,0.29,0.0003
1919,MLP4,relu,Muon,MSELoss,0.0919,0.95,,500,0.29,0.0003
1920,MLP4,relu,Muon,MSELoss,0.092,0.95,,500,0.3,0.0003
1921,MLP4,relu,Muon,MSELoss,0.0921,0.95,,500,0.38,0.0003
1922,MLP4,relu,Muon,MSELoss,0.0922,0.95,,500,0.37,0.0003
1923,MLP4,relu,Muon,MSELoss,0.0923,0.95,,500,0.39,0.0003
1924,MLP4,relu,Muon,MSELoss,0.0924,0.95,,500,0.3,0.0003
1925,MLP4,relu,Muon,MSELoss,0.0925,0.95,,500,0.29,0.0003
1926,MLP4,relu,Muon,MSELoss,0.0926,0.95,,500,0.29,0.0003
1927,MLP4,relu,Muon,MSELoss,0.0927,0.95,,500,0.3,0.0003
1928,MLP4,relu,Muon,MSELoss,0.0928,0.95,,500,0.37,0.0003
1929,MLP4,relu,Muon,MSELoss,0.0929,0.95,,500,0.38,0.0003
1930,MLP4,relu,Muon,MSELoss,0.093,0.95,,500,0.3,0.0003
1931,MLP4,relu,Muon,MSELoss,0.0931,0.95,,500,0.38,0.0003
1932,MLP4,relu,Muon,MSELoss,0.0932,0.95,,500,0.39,0.0003
1933,MLP4,relu,Muon,MSELoss,0.0933,0.95,,500,0.39,0.0003
1934,MLP4,relu,Muon,MSELoss,0.0934,0.95,,500,0.31,0.0003
1935,MLP4,relu,Muon,MSELoss,0.0935,0.95,,500,0.29,0.0003
1936,MLP4,relu,Muon,MSELoss,0.0936,0.95,,500,0.29,0.0003
1937,MLP4,relu,Muon,MSELoss,0.0937,0.95,,500,0.29,0.0003
1938,MLP4,relu,Muon,MSELoss,0.0938,0.95,,500,0.29,0.0003
1939,MLP4,relu,Muon,MSELoss,0.0939,0.95,,500,0.39,0.0003
1940,MLP4,relu,Muon,MSELoss,0.094,0.95,,500,0.39,0.0003
1941,MLP4,relu,Muon,MSELoss,0.0941,0.95,,500,0.39,0.0003
1942,MLP4,relu,Muon,MSELoss,0.0942,0.95,,500,0.39,0.0003
1943,MLP4,relu,Muon,MSELoss,0.0943,0.95,,500,0.29,0.0003
1944,MLP4,relu,Muon,MSELoss,0.0944,0.95,,500,0.29,0.0003
1945,MLP4,relu,Muon,MSELoss,0.0945,0.95,,500,0.3,0.0003
1946,MLP4,relu,Muon,MSELoss,0.0946,0.95,,500,0.29,0.0003
1947,MLP4,relu,Muon,MSELoss,0.0947,0.95,,500,0.3,0.0003
1948,MLP4,relu,Muon,MSELoss,0.0948,0.95,,500,0.29,0.0003
1949,MLP4,relu,Muon,MSELoss,0.0949,0.95,,500,0.29,0.0003
1950,MLP4,relu,Muon,MSELoss,0.095,0.95,,500,0.29,0.0003
1951,MLP4,relu,Muon,MSELoss,0.0951,0.95,,500,0.3,0.0003
1952,MLP4,relu,Muon,MSELoss,0.0952,0.95,,500,0.3,0.0003
1953,MLP4,relu,Muon,MSELoss,0.0953,0.95,,500,0.3,0.0003
1954,MLP4,relu,Muon,MSELoss,0.0954,0.95,,500,0.33,0.0003
1955,MLP4,relu,Muon,MSELoss,0.0955,0.95,,500,0.29,0.0003
1956,MLP4,relu,Muon,MSELoss,0.0956,0.95,,500,0.29,0.0003
1957,MLP4,relu,Muon,MSELoss,0.0957,0.95,,500,0.29,0.0003
1958,MLP4,relu,Muon,MSELoss,0.0958,0.95,,500,0.34,0.0003
1959,MLP4,relu,Muon,MSELoss,0.0959,0.95,,500,0.29,0.0003
1960,MLP4,relu,Muon,MSELoss,0.096,0.95,,500,0.3,0.0003
1961,MLP4,relu,Muon,MSELoss,0.0961,0.95,,500,0.29,0.0003
1962,MLP4,relu,Muon,MSELoss,0.0962,0.95,,500,0.35,0.0003
1963,MLP4,relu,Muon,MSELoss,0.0963,0.95,,500,0.29,0.0003
1964,MLP4,relu,Muon,MSELoss,0.0964,0.95,,500,0.29,0.0003
1965,MLP4,relu,Muon,MSELoss,0.0965,0.95,,500,0.29,0.0003
1966,MLP4,relu,Muon,MSELoss,0.0966,0.95,,500,0.29,0.0003
1967,MLP4,relu,Muon,MSELoss,0.0967,0.95,,500,0.29,0.0003
1968,MLP4,relu,Muon,MSELoss,0.0968,0.95,,500,0.3,0.0003
1969,MLP4,relu,Muon,MSELoss,0.0969,0.95,,500,0.29,0.0003
1970,MLP4,relu,Muon,MSELoss,0.097,0.95,,500,0.29,0.0003
1971,MLP4,relu,Muon,MSELoss,0.0971,0.95,,500,0.29,0.0003
1972,MLP4,relu,Muon,MSELoss,0.0972,0.95,,500,0.39,0.0003
1973,MLP4,relu,Muon,MSELoss,0.0973,0.95,,500,0.39,0.0003
1974,MLP4,relu,Muon,MSELoss,0.0974,0.95,,500,0.38,0.0003
1975,MLP4,relu,Muon,MSELoss,0.0975,0.95,,500,0.37,0.0003
1976,MLP4,relu,Muon,MSELoss,0.0976,0.95,,500,0.39,0.0003
1977,MLP4,relu,Muon,MSELoss,0.0977,0.95,,500,0.29,0.0003
1978,MLP4,relu,Muon,MSELoss,0.0978,0.95,,500,0.3,0.0003
1979,MLP4,relu,Muon,MSELoss,0.0979,0.95,,500,0.39,0.0003
1980,MLP4,relu,Muon,MSELoss,0.098,0.95,,500,0.3,0.0003
1981,MLP4,relu,Muon,MSELoss,0.0981,0.95,,500,0.29,0.0003
1982,MLP4,relu,Muon,MSELoss,0.0982,0.95,,500,0.29,0.0003
1983,MLP4,relu,Muon,MSELoss,0.0983,0.95,,500,0.29,0.0003
1984,MLP4,relu,Muon,MSELoss,0.0984,0.95,,500,0.29,0.0003
1985,MLP4,relu,Muon,MSELoss,0.0985,0.95,,500,0.39,0.0003
1986,MLP4,relu,Muon,MSELoss,0.0986,0.95,,500,0.3,0.0003
1987,MLP4,relu,Muon,MSELoss,0.0987,0.95,,500,0.29,0.0003
1988,MLP4,relu,Muon,MSELoss,0.0988,0.95,,500,0.38,0.0003
1989,MLP4,relu,Muon,MSELoss,0.0989,0.95,,500,0.3,0.0003
1990,MLP4,relu,Muon,MSELoss,0.099,0.95,,500,0.3,0.0003
1991,MLP4,relu,Muon,MSELoss,0.0991,0.95,,500,0.29,0.0003
1992,MLP4,relu,Muon,MSELoss,0.0992,0.95,,500,0.29,0.0003
1993,MLP4,relu,Muon,MSELoss,0.0993,0.95,,500,0.41,0.0003
1994,MLP4,relu,Muon,MSELoss,0.0994,0.95,,500,0.41,0.0003
1995,MLP4,relu,Muon,MSELoss,0.0995,0.95,,500,0.41,0.0003
1996,MLP4,relu,Muon,MSELoss,0.0996,0.95,,500,0.4,0.0003
1997,MLP4,relu,Muon,MSELoss,0.0997,0.95,,500,0.4,0.0003
1998,MLP4,relu,Muon,MSELoss,0.0998,0.95,,500,0.36,0.0003
1999,MLP4,relu,Muon,MSELoss,0.0999,0.95,,500,0.31,0.0003
2000,MLP4,relu,Muon,MSELoss,0.1,0.95,,500,0.31,0.0003
